QuickDAQ Data
1/1/0001 12:00:00 AM
Notes:		
Sample Rate:	200	 Hz	
Measurement Type	Time Waveform	Time Waveform	Time Waveform	
Channel Name	DT9857E-16(00).Ain 1	DT9857E-16(00).Ain 2	DT9857E-16(00).Ain 3	
X Axis Units	Sec	Sec	Sec	
Y Axis Units	g	g	g	
Seconds	Real	Real	Real	
 5.8650000000	 9.78708E-004	 7.60555E-004	 0.0013518333	
 5.8700000000	 0.0012218952	 8.59499E-004	 0.0018370152	
 5.8750000000	 7.65324E-004	 7.59363E-004	 0.0011706352	
 5.8800000000	 0.0010132790	 9.35793E-004	 9.52482E-004	
 5.8850000000	 7.64132E-004	 9.34601E-004	 0.0015091896	
 5.8900000000	 0.0010657310	 5.50747E-004	 9.89437E-004	
 5.8950000000	 8.01086E-004	 0.0011444092	 0.0013172626	
 5.9000000000	 9.19104E-004	 9.76324E-004	 0.0012409687	
 5.9050000000	 5.36442E-004	 7.02143E-004	 9.56059E-004	
 5.9100000000	 9.82285E-004	 9.97782E-004	 0.0016343594	
 5.9150000000	 0.0011217594	 6.17504E-004	 0.0014173985	
 5.9200000000	 7.43866E-004	 7.95126E-004	 0.0011622906	
 5.9250000000	 8.74996E-004	 0.0010120869	 0.0011003017	
 5.9300000000	 0.0010085106	 9.54866E-004	 0.0013267994	
 5.9350000000	 7.34329E-004	 4.97103E-004	 0.0013554096	
 5.9400000000	 6.07967E-004	 6.81877E-004	 0.0010871887	
 5.9450000000	 9.00030E-004	 0.0012254715	 0.0012290478	
 5.9500000000	 8.88109E-004	 8.82149E-004	 0.0012445450	
 5.9550000000	 0.0011086464	 6.46114E-004	 0.0013041496	
 5.9600000000	 9.17912E-004	 0.0010573864	 0.0013363361	
 5.9650000000	 9.31025E-004	 9.90629E-004	 0.0012648106	
 5.9700000000	 8.59499E-004	 9.13143E-004	 0.0013089180	
 5.9750000000	 7.97510E-004	 7.53403E-004	 0.0013506413	
 5.9800000000	 7.70092E-004	 8.77380E-004	 0.0012683868	
 5.9850000000	 8.60691E-004	 7.33137E-004	 0.0013172626	
 5.9900000000	 7.87973E-004	 7.41482E-004	 0.0011801720	
 5.9950000000	 7.67708E-004	 0.0011777878	 9.58443E-004	
 6.0000000000	 0.0012254715	 8.85725E-004	 0.0013852119	
 6.0050000000	 9.85861E-004	 6.49691E-004	 0.0015556812	
 6.0100000000	 8.61883E-004	 6.66380E-004	 0.0010633469	
 6.0150000000	 6.25849E-004	 0.0012278557	 0.0011599064	
 6.0200000000	 6.99759E-004	 8.83341E-004	 0.0012397766	
 6.0250000000	 9.90629E-004	 7.43866E-004	 0.0014781952	
 6.0300000000	 0.0010871887	 9.28640E-004	 0.0013923645	
 6.0350000000	 8.63075E-004	 8.64267E-004	 9.77516E-004	
 6.0400000000	 6.96182E-004	 0.0010454655	 0.0011134148	
 6.0450000000	 0.0012707710	 8.10623E-004	 0.0013422966	
 6.0500000000	 7.41482E-004	 8.18968E-004	 0.0015103817	
 6.0550000000	 6.41346E-004	 7.30753E-004	 9.78708E-004	
 6.0600000000	 9.81092E-004	 9.35793E-004	 0.0011706352	
 6.0650000000	 7.49826E-004	 0.0011968613	 0.0013852119	
 6.0700000000	 0.0012874603	 9.00030E-004	 0.0012743473	
 6.0750000000	 6.81877E-004	 0.0010037422	 0.0012028217	
 6.0800000000	 7.45058E-004	 8.44002E-004	 0.0010085106	
 6.0850000000	 7.67708E-004	 8.46386E-004	 0.0013077259	
 6.0900000000	 9.51290E-004	 7.21216E-004	 0.0014460087	
 6.0950000000	 0.0010561943	 9.56059E-004	 0.0011301041	
 6.1000000000	 8.40425E-004	 0.0012004375	 0.0012552738	
 6.1050000000	 0.0010740757	 7.27177E-004	 0.0012910366	
 6.1100000000	 8.11815E-004	 0.0010061264	 0.0011408329	
 6.1150000000	 7.36713E-004	 9.02414E-004	 0.0011813641	
 6.1200000000	 6.73532E-004	 8.71420E-004	 0.0014305115	
 6.1250000000	 8.84533E-004	 9.31025E-004	 0.0011932850	
 6.1300000000	 8.82149E-004	 8.60691E-004	 0.0011730194	
 6.1350000000	 9.82285E-004	 0.0011539459	 0.0011873245	
 6.1400000000	 0.0010216236	 7.66516E-004	 0.0010478497	
 6.1450000000	 8.47578E-004	 8.67844E-004	 0.0013601780	
 6.1500000000	 0.0011086464	 6.99759E-004	 0.0011515617	
 6.1550000000	 9.58443E-004	 0.0011003017	 0.0013542175	
 6.1600000000	 4.94719E-004	 7.93934E-004	 0.0010466576	
 6.1650000000	 8.77380E-004	 7.99894E-004	 0.0012016296	
 6.1700000000	 9.72748E-004	 7.40290E-004	 0.0013256073	
 6.1750000000	 9.34601E-004	 9.15527E-004	 9.75132E-004	
 6.1800000000	 5.03063E-004	 9.28640E-004	 8.79765E-004	
 6.1850000000	 9.08375E-004	 8.52346E-004	 0.0015366077	
 6.1900000000	 8.54731E-004	 7.42674E-004	 0.0013315678	
 6.1950000000	 6.68764E-004	 0.0010323524	 0.0011050701	
 6.2000000000	 9.08375E-004	 0.0010228157	 0.0012147427	
 6.2050000000	 9.04799E-004	 9.64403E-004	 0.0012254715	
 6.2100000000	 0.0011587143	 8.27312E-004	 9.78708E-004	
 6.2150000000	 6.02007E-004	 7.97510E-004	 0.0010752678	
 6.2200000000	 6.75917E-004	 9.58443E-004	 0.0012087822	
 6.2250000000	 7.95126E-004	 9.87053E-004	 0.0012660027	
 6.2300000000	 9.48906E-004	 7.36713E-004	 0.0015866756	
 6.2350000000	 0.0010347366	 7.47442E-004	 0.0011253357	
 6.2400000000	 7.87973E-004	 0.0011599064	 0.0011706352	
 6.2450000000	 0.0010597706	 8.27312E-004	 8.83341E-004	
 6.2500000000	 9.20296E-004	 7.60555E-004	 0.0012648106	
 6.2550000000	 0.0011098385	 9.89437E-004	 0.0012087822	
 6.2600000000	 6.46114E-004	 0.0010323524	 0.0013399124	
 6.2650000000	 6.77109E-004	 9.19104E-004	 0.0010347366	
 6.2700000000	 9.41753E-004	 6.36578E-004	 0.0011003017	
 6.2750000000	 8.72612E-004	 9.22680E-004	 0.0014686584	
 6.2800000000	 0.0010955334	 9.22680E-004	 8.71420E-004	
 6.2850000000	 8.61883E-004	 0.0010037422	 0.0012421608	
 6.2900000000	 9.16719E-004	 8.66652E-004	 0.0013637543	
 6.2950000000	 7.56979E-004	 0.0010263920	 0.0010919571	
 6.3000000000	 6.10352E-004	 8.44002E-004	 0.0012814999	
 6.3050000000	 9.62019E-004	 9.17912E-004	 0.0012981892	
 6.3100000000	 8.97646E-004	 8.92878E-004	 0.0011348724	
 6.3150000000	 9.13143E-004	 8.57115E-004	 0.0010323524	
 6.3200000000	 7.43866E-004	 9.83477E-004	 0.0012028217	
 6.3250000000	 7.93934E-004	 0.0010824203	 0.0015187263	
 6.3300000000	 8.91685E-004	 6.90222E-004	 0.0011169910	
 6.3350000000	 4.49419E-004	 9.87053E-004	 0.0011408329	
 6.3400000000	 7.87973E-004	 9.76324E-004	 0.0010061264	
 6.3450000000	 9.94205E-004	 9.07183E-004	 0.0012123585	
 6.3500000000	 8.59499E-004	 0.0010347366	 0.0010502338	
 6.3550000000	 0.0011026859	 0.0011384487	 0.0010323524	
 6.3600000000	 6.96182E-004	 9.33409E-004	 0.0014472008	
 6.3650000000	 7.22408E-004	 0.0010275841	 0.0012326241	
 6.3700000000	 6.71148E-004	 9.39369E-004	 0.0010693073	
 6.3750000000	 9.76324E-004	 9.46522E-004	 0.0014615059	
 6.3800000000	 9.89437E-004	 0.0011277199	 0.0011885166	
 6.3850000000	 8.73804E-004	 9.87053E-004	 7.05719E-004	
 6.3900000000	 8.96454E-004	 8.46386E-004	 0.0014960766	
 6.3950000000	 8.41618E-004	 0.0010430813	 0.0011277199	
 6.4000000000	 7.52211E-004	 0.0013375282	 9.52482E-004	
 6.4050000000	 8.20160E-004	 7.47442E-004	 0.0012505054	
 6.4100000000	 0.0010812283	 9.32217E-004	 0.0012445450	
 6.4150000000	 6.52075E-004	 0.0012433529	 0.0011336803	
 6.4200000000	 9.85861E-004	 0.0010120869	 7.73668E-004	
 6.4250000000	 8.79765E-004	 8.05855E-004	 0.0014138222	
 6.4300000000	 9.07183E-004	 0.0010979176	 0.0011885166	
 6.4350000000	 6.58035E-004	 0.0010681152	 0.0010144711	
 6.4400000000	 6.03199E-004	 9.45330E-004	 0.0011754036	
 6.4450000000	 0.0011956692	 9.60827E-004	 0.0011408329	
 6.4500000000	 7.61747E-004	 0.0011193752	 0.0010633469	
 6.4550000000	 9.90629E-004	 0.0010120869	 7.98702E-004	
 6.4600000000	 8.29697E-004	 0.0010263920	 0.0011050701	
 6.4650000000	 6.04391E-004	 0.0010251999	 0.0011193752	
 6.4700000000	 7.83205E-004	 0.0010359287	 0.0012588501	
 6.4750000000	 6.31809E-004	 0.0010526180	 0.0014662743	
 6.4800000000	 0.0010263920	 0.0011503696	 0.0010418892	
 6.4850000000	 6.22272E-004	 0.0012457371	 0.0010478497	
 6.4900000000	 9.31025E-004	 8.40425E-004	 9.94205E-004	
 6.4950000000	 9.65595E-004	 9.70364E-004	 0.0010991096	
 6.5000000000	 5.07832E-004	 9.45330E-004	 0.0011527538	
 6.5050000000	 8.16584E-004	 0.0011157990	 7.20024E-004	
 6.5100000000	 5.74589E-004	 0.0010156631	 0.0012719631	
 6.5150000000	 8.71420E-004	 8.51154E-004	 0.0011944771	
 6.5200000000	 8.53539E-004	 0.0011157990	 0.0010538101	
 6.5250000000	 8.90493E-004	 0.0011074543	 0.0010454655	
 6.5300000000	 9.16719E-004	 9.33409E-004	 0.0010180473	
 6.5350000000	 5.14984E-004	 0.0010430813	 0.0010979176	
 6.5400000000	 7.72476E-004	 0.0010347366	 0.0010609627	
 6.5450000000	 8.49962E-004	 7.03335E-004	 0.0012969971	
 6.5500000000	 7.29561E-004	 0.0011193752	 0.0012147427	
 6.5550000000	 7.52211E-004	 0.0012063980	 6.94990E-004	
 6.5600000000	 6.77109E-004	 8.02279E-004	 9.60827E-004	
 6.5650000000	 0.0010943413	 9.15527E-004	 0.0013446808	
 6.5700000000	 7.23600E-004	 0.0011217594	 9.35793E-004	
 6.5750000000	 4.50611E-004	 0.0012373924	 0.0011575222	
 6.5800000000	 8.84533E-004	 7.25985E-004	 9.98974E-004	
 6.5850000000	 8.76188E-004	 0.0011718273	 0.0011825562	
 6.5900000000	 8.03471E-004	 9.63211E-004	 9.19104E-004	
 6.5950000000	 9.14335E-004	 0.0010180473	 8.04663E-004	
 6.6000000000	 8.80957E-004	 0.0010621548	 0.0013637543	
 6.6050000000	 8.86917E-004	 9.46522E-004	 0.0010037422	
 6.6100000000	 8.58307E-004	 0.0010049343	 0.0011801720	
 6.6150000000	 7.16448E-004	 0.0011777878	 0.0011920929	
 6.6200000000	 7.79629E-004	 0.0011384487	 8.41618E-004	
 6.6250000000	 6.34193E-004	 0.0010597706	 0.0011551380	
 6.6300000000	 0.0010991096	 8.17776E-004	 0.0010001659	
 6.6350000000	 7.33137E-004	 9.19104E-004	 0.0010156631	
 6.6400000000	 5.13792E-004	 0.0011956692	 8.16584E-004	
 6.6450000000	 9.16719E-004	 8.88109E-004	 7.20024E-004	
 6.6500000000	 6.43730E-004	 0.0010693073	 0.0013899803	
 6.6550000000	 9.79900E-004	 6.63996E-004	 6.22272E-004	
 6.6600000000	 3.93391E-004	 0.0012898445	 0.0010073185	
 6.6650000000	 7.23600E-004	 9.72748E-004	 8.14199E-004	
 6.6700000000	 9.91821E-004	 9.33409E-004	 0.0010609627	
 6.6750000000	 4.06504E-004	 0.0012135506	 0.0013017654	
 6.6800000000	 9.70364E-004	 5.59092E-004	 8.17776E-004	
 6.6850000000	 4.66108E-004	 0.0012302399	 0.0011444092	
 6.6900000000	 8.71420E-004	 0.0011670589	 7.92742E-004	
 6.6950000000	 7.91550E-004	 0.0011169910	 9.33409E-004	
 6.7000000000	 8.18968E-004	 9.33409E-004	 0.0013518333	
 6.7050000000	 8.69036E-004	 9.50098E-004	 7.62939E-004	
 6.7100000000	 3.61204E-004	 0.0013434887	 8.01086E-004	
 6.7150000000	 9.42945E-004	 9.20296E-004	 0.0012731552	
 6.7200000000	 7.52211E-004	 9.81092E-004	 8.73804E-004	
 6.7250000000	 7.48634E-004	 0.0011658669	 0.0010621548	
 6.7300000000	 7.82013E-004	 0.0012230873	 8.29697E-004	
 6.7350000000	 7.00951E-004	 8.72612E-004	 9.31025E-004	
 6.7400000000	 8.36849E-004	 0.0011932850	 8.47578E-004	
 6.7450000000	 8.98838E-004	 0.0010561943	 0.0012123585	
 6.7500000000	 7.56979E-004	 0.0012218952	 7.24792E-004	
 6.7550000000	 7.43866E-004	 0.0012028217	 0.0010049343	
 6.7600000000	 7.52211E-004	 0.0011563301	 9.26256E-004	
 6.7650000000	 6.61612E-004	 0.0010430813	 0.0012648106	
 6.7700000000	 9.69172E-004	 0.0013804436	 9.67979E-004	
 6.7750000000	 6.68764E-004	 0.0010991096	 0.0011754036	
 6.7800000000	 6.66380E-004	 0.0012016296	 5.22137E-004	
 6.7850000000	 0.0010657310	 0.0010502338	 0.0012814999	
 6.7900000000	 5.74589E-004	 0.0011897087	 8.16584E-004	
 6.7950000000	 8.74996E-004	 8.79765E-004	 8.45194E-004	
 6.8000000000	 3.80278E-004	 0.0018596649	 8.84533E-004	
 6.8050000000	 0.0016129017	 2.25306E-004	 0.0016522408	
 6.8100000000	-3.39746E-004	 0.0020873547	 3.51667E-004	
 6.8150000000	 0.0017678738	-4.23193E-004	 0.0018370152	
 6.8200000000	 2.86102E-004	 0.0022983551	-5.96046E-005	
 6.8250000000	-5.25713E-004	 7.25985E-004	 0.0013899803	
 6.8300000000	 0.0033426285	 6.79493E-004	-1.00136E-004	
 6.8350000000	-0.0019407272	 0.0017964840	 0.0026357174	
 6.8400000000	 0.0021994114	-1.43051E-005	-0.0014114380	
 6.8450000000	 8.34465E-005	 0.0016570091	 0.0022292137	
 6.8500000000	 7.58171E-004	 5.82933E-004	 6.42538E-004	
 6.8550000000	 0.0012862682	 3.26633E-004	-8.42810E-004	
 6.8600000000	-4.75645E-004	 0.0014495850	 0.0031065941	
 6.8650000000	 0.0029087067	 7.86781E-005	-7.02143E-004	
 6.8700000000	 2.16961E-004	 6.63996E-004	 0.0015032291	
 6.8750000000	-5.55515E-004	 0.0041830540	-0.0011348724	
 6.8800000000	-0.0018751621	-1.47820E-004	 0.0028884411	
 6.8850000000	 0.0071203709	-0.0029015541	 0.0033175945	
 6.8900000000	-0.0041830540	 0.0050926208	 0.0012898445	
 6.8950000000	 8.59499E-004	 0.0030112267	-0.0072228909	
 6.9000000000	 0.0028669834	-0.0023269653	 0.0078785419	
 6.9050000000	-7.10487E-004	 0.0026381016	 0.0018393993	
 6.9100000000	 0.0069880486	-0.0030636787	-0.0032901764	
 6.9150000000	-0.0080680847	 0.0075280666	 0.0035357475	
 6.9200000000	 0.0033259392	 9.33409E-004	-0.0012469292	
 6.9250000000	 0.0055074692	-6.03199E-004	 0.0013637543	
 6.9300000000	-0.0027894974	-9.04799E-004	 0.0099480152	
 6.9350000000	 0.0050914288	 0.0055086613	-0.0093245506	
 6.9400000000	-0.0095379353	 0.0083494186	-4.88758E-005	
 6.9450000000	 0.0142157078	-0.0143456459	 0.0131785870	
 6.9500000000	-0.0055265427	 0.0132858753	-0.0088381767	
 6.9550000000	 0.0032377243	-0.0051665306	 0.0039589405	
 6.9600000000	 5.36442E-005	 0.0037753582	-0.0016307831	
 6.9650000000	-0.0045752525	 0.0043380260	 0.0041007996	
 6.9700000000	 0.0162816048	-0.0057542324	-0.0054955482	
 6.9750000000	-0.0170409679	 0.0026559830	 0.0152504444	
 6.9800000000	 0.0057089329	 0.0103831291	-0.0192534924	
 6.9850000000	 0.0023996830	-0.0093829632	 0.0202345848	
 6.9900000000	-0.0023579597	 0.0042152405	-0.0086331367	
 6.9950000000	 0.0105404854	-0.0085568428	 0.0068020821	
 7.0000000000	-0.0179195404	 0.0304436684	-0.0148689747	
 7.0050000000	 0.0170433521	-0.0328803062	 0.0185275078	
 7.0100000000	 0.0060248375	 0.0134253502	-0.0065505505	
 7.0150000000	-0.0187456608	 0.0104451180	 0.0039160252	
 7.0200000000	 0.0179839134	-0.0098896027	-0.0117504597	
 7.0250000000	-0.0192856789	 0.0134861469	 0.0163447857	
 7.0300000000	 0.0328159332	-0.0213789940	 4.48227E-004	
 7.0350000000	-0.0284397602	 0.0234735012	-0.0102221966	
 7.0400000000	-2.22921E-004	-0.0054550171	 0.0097405910	
 7.0450000000	 0.0330626965	-0.0073957443	-0.0097227097	
 7.0500000000	-0.0464022160	 0.0091826916	 0.0255858898	
 7.0550000000	 0.0502169132	-0.0100946426	-0.0389933586	
 7.0600000000	-0.0455331802	 0.0181519985	 0.0425720215	
 7.0650000000	 0.0299835205	-0.0057458878	-0.0439059734	
 7.0700000000	-0.0011420250	-0.0183308125	 0.0402009487	
 7.0750000000	-0.0155711174	 0.0354957581	-0.0133609772	
 7.0800000000	 0.0134944916	-0.0260818005	-0.0101578236	
 7.0850000000	-0.0075912476	 0.0109207630	 0.0213027000	
 7.0900000000	 0.0102496147	 0.0041878223	-0.0033092499	
 7.0950000000	-0.0054264069	-6.44922E-004	-0.0188612938	
 7.1000000000	 0.0030457973	 0.0031089783	 0.0218868256	
 7.1050000000	 0.0091850758	-0.0023019314	-3.62396E-004	
 7.1100000000	-0.0100660324	 0.0096988678	-0.0252914429	
 7.1150000000	-0.0030434132	-0.0167548656	 0.0481212139	
 7.1200000000	 0.0191664696	 0.0213897228	-0.0408315659	
 7.1250000000	-0.0192165375	-0.0127041340	 0.0201082230	
 7.1300000000	 0.0221943855	 0.0033354759	-0.0036299229	
 7.1350000000	-0.0262928009	 0.0179457664	-0.0033307076	
 7.1400000000	 0.0196051598	-0.0241625309	 0.0027418137	
 7.1450000000	-0.0038003922	 0.0049591064	 0.0198888779	
 7.1500000000	 0.0054955482	 0.0097179413	-0.0192427635	
 7.1550000000	-0.0148546696	 0.0138020515	-0.0177359581	
 7.1600000000	 0.0051200390	-0.0219953060	 0.0417196751	
 7.1650000000	 0.0231504440	 0.0064313412	-0.0264382362	
 7.1700000000	-0.0288414955	-6.52075E-004	 0.0226068497	
 7.1750000000	 0.0391149521	 0.0063753128	-0.0239145756	
 7.1800000000	-0.0602638721	 0.0254487991	 0.0068688393	
 7.1850000000	 0.0675737858	-0.0402283669	-0.0032913685	
 7.1900000000	-0.0396120548	 0.0147902966	 0.0501954556	
 7.1950000000	 0.0165474415	 0.0099253654	-0.0572717190	
 7.2000000000	-0.0124704838	 0.0118196011	 0.0054967403	
 7.2050000000	-0.0067520142	-0.0122368336	 0.0382244587	
 7.2100000000	 0.0618982315	-0.0215744972	-0.0441002846	
 7.2150000000	-0.0853085518	 0.0339710712	 0.0589084625	
 7.2200000000	 0.0713026524	-0.0061750412	-0.0771033764	
 7.2250000000	-0.0554895401	-0.0045943260	 0.0572979450	
 7.2300000000	 0.0261223316	 0.0086247921	-0.0201463699	
 7.2350000000	 0.0229179859	-0.0277209282	 0.0254082680	
 7.2400000000	-0.0499486923	 0.0416171551	-0.0234019756	
 7.2450000000	 0.0543272495	-0.0299441814	-0.0114643574	
 7.2500000000	-0.0471270084	 0.0372111797	 0.0245213509	
 7.2550000000	 0.0365149975	-0.0368320942	-0.0067424774	
 7.2600000000	-0.0064313412	 0.0026381016	 0.0199341774	
 7.2650000000	-0.0085484982	 0.0323927402	-0.0199949741	
 7.2700000000	-0.0043392181	-0.0098538399	-0.0192809105	
 7.2750000000	 0.0015914440	 0.0050818920	 0.0340569019	
 7.2800000000	 0.0432825089	-0.0345432758	 0.0192916393	
 7.2850000000	-0.0378596783	 0.0346112251	-0.0457644463	
 7.2900000000	-0.0095236301	 0.0087952614	 0.0190114975	
 7.2950000000	 0.0196754932	 0.0073957443	-0.0160229206	
 7.3000000000	-0.0032973289	-0.0503492355	 0.0561726093	
 7.3050000000	 0.0339651108	 0.0190651417	-0.0395822525	
 7.3100000000	-0.0788319111	 0.0529980659	-0.0063288212	
 7.3150000000	 0.0571835041	-0.0479590893	-0.0089454651	
 7.3200000000	 4.82798E-004	 0.0037729740	 0.0348913670	
 7.3250000000	-0.0024437904	-0.0158274174	 0.0111389160	
 7.3300000000	-0.0072801113	 0.0386416912	-0.0674593449	
 7.3350000000	-0.0491654873	 0.0087296963	 0.0577676296	
 7.3400000000	 0.0992667675	-0.0577986240	-0.0212812424	
 7.3450000000	-0.0701189041	 0.0329339504	 0.0318431854	
 7.3500000000	 0.0308597088	 0.0018870831	-0.0380754471	
 7.3550000000	-0.0259494781	 0.0187170506	-0.0092935562	
 7.3600000000	 0.0123012066	-0.0202250481	 0.0375759602	
 7.3650000000	 0.0400018692	-0.0296163559	-0.0021862984	
 7.3700000000	-0.0745081902	 0.0598192215	-0.0116002560	
 7.3750000000	 0.0489544868	-0.0294148922	-0.0077843666	
 7.3800000000	-0.0099575520	 0.0068438053	 0.0075769424	
 7.3850000000	 0.0018548965	-0.0119721889	 0.0132191181	
 7.3900000000	 0.0229585171	-9.66787E-004	-0.0099575520	
 7.3950000000	-0.0527942181	 0.0433146954	-0.0109565258	
 7.4000000000	 0.0401020050	-0.0522732735	 0.0164365768	
 7.4050000000	-0.0120186806	 0.0387752056	-0.0106096268	
 7.4100000000	 0.0111687183	-0.0413393974	 0.0470829010	
 7.4150000000	-0.0125169754	 0.0439727306	-0.0774633884	
 7.4200000000	 0.0134837627	-0.0170743465	 0.0565958023	
 7.4250000000	-0.0066196918	 0.0145184994	-0.0350689888	
 7.4300000000	-0.0198781490	-0.0160026550	 0.0259840488	
 7.4350000000	 0.0585389137	-0.0108981133	 0.0247883797	
 7.4400000000	-0.0602090359	 0.0331270695	-0.0271570683	
 7.4450000000	 0.0335252285	-0.0088286400	-0.0369882584	
 7.4500000000	-0.0180900097	 0.0256264210	 0.0521349907	
 7.4550000000	 0.0197517872	-0.0434994698	-7.92742E-004	
 7.4600000000	 0.0267100334	-0.0082123280	 4.76837E-006	
 7.4650000000	-0.0676071644	 0.0713884830	-5.66244E-004	
 7.4700000000	 0.0697970390	-0.0442337990	-0.0526666641	
 7.4750000000	-0.0716912746	 0.0228857994	 0.0756680965	
 7.4800000000	 0.0980269909	-0.0381064415	-0.0163686275	
 7.4850000000	-0.0748550892	 0.0233054161	 0.0016379356	
 7.4900000000	-0.0099945068	 0.0380539894	-0.0373899937	
 7.4950000000	 0.0653851032	-0.0428676605	 0.0283968449	
 7.5000000000	-0.0585043430	 0.0115859509	 0.0262212753	
 7.5050000000	 0.0685405731	-0.0280570984	-0.0378763676	
 7.5100000000	-0.0667405128	 0.0573575497	 0.0192964077	
 7.5150000000	 0.0036954880	-0.0106918812	-0.0371885300	
 7.5200000000	 0.0566494465	-0.0538039207	 0.0548529625	
 7.5250000000	-0.0524497032	 0.0558567047	 0.0049746037	
 7.5300000000	 0.0335037708	-0.0354039669	-0.0542426109	
 7.5350000000	-0.0491356850	 0.0571823120	 0.0196290016	
 7.5400000000	 0.0462830067	-0.0474774837	 0.0300431252	
 7.5450000000	 0.0136792660	-0.0166821480	-0.0219166279	
 7.5500000000	-0.0525176525	 0.0439715385	 0.0267875195	
 7.5550000000	 0.0524187088	-0.0069737434	-0.0686562061	
 7.5600000000	-0.0634932518	 0.0056707859	 0.0528872013	
 7.5650000000	 0.0902283192	-0.0461351871	 0.0153493881	
 7.5700000000	-0.0443553925	 0.0329160690	-0.0207829475	
 7.5750000000	-0.0512146950	 0.0279045105	-0.0197112560	
 7.5800000000	 0.0616443157	-0.0189507008	 7.41482E-004	
 7.5850000000	-0.0284588337	-0.0255143642	 0.0719153881	
 7.5900000000	 0.0592088699	-0.0170195103	-0.0603377819	
 7.5950000000	-0.0739443302	 0.0711166859	 0.0022530556	
 7.6000000000	 0.0201225281	-0.0059521198	-0.0384926796	
 7.6050000000	 0.0088346004	-0.0469863415	 0.0619304180	
 7.6100000000	 0.0338363647	-0.0110793114	 0.0438261032	
 7.6150000000	-0.0323283672	 0.0409483910	-0.0748407841	
 7.6200000000	-0.0471472740	 0.0366854668	-0.0155842304	
 7.6250000000	 0.0832438469	-0.0310504436	 0.0281441212	
 7.6300000000	-0.0332486629	-0.0329220295	 0.0538229942	
 7.6350000000	 0.0496315956	-0.0046133995	-0.0338089466	
 7.6400000000	-0.0838279724	 0.0885927677	-0.0178277493	
 7.6450000000	 0.0258135796	-0.0288224220	-0.0322318077	
 7.6500000000	 0.0266242027	-0.0387656689	 0.0700271130	
 7.6550000000	 0.0120913982	-0.0011944771	 0.0263404846	
 7.6600000000	 0.0091052055	 0.0041949749	-0.0684189796	
 7.6650000000	-0.0859498978	 0.0818979740	-0.0167751312	
 7.6700000000	 0.0918936729	-0.0578784943	 0.0172173977	
 7.6750000000	-0.0585985184	-0.0218284130	 0.0723719597	
 7.6800000000	 0.0676441193	-0.0196671486	-0.0217497349	
 7.6850000000	-0.0505244732	 0.0690889359	-0.0350344181	
 7.6900000000	-0.0462222099	 0.0256288052	-0.0397109985	
 7.6950000000	 0.1195335388	-0.0788533688	 0.0365710258	
 7.7000000000	-0.0879728794	 0.0214958191	 0.0903129578	
 7.7050000000	 0.0791072845	-0.0299513340	-0.0963437557	
 7.7100000000	-0.0962829590	 0.0904095173	 0.0074183941	
 7.7150000000	 0.0226986408	-0.0202822685	-0.0017857552	
 7.7200000000	 0.0668585300	-0.0630605221	 0.0119745731	
 7.7250000000	-0.0593411922	 0.0220799446	 0.0827860832	
 7.7300000000	 0.0620877743	 0.0036442280	-0.1136040688	
 7.7350000000	-0.1076602936	 0.0629210472	 0.0130033493	
 7.7400000000	 0.0909280777	-0.0586724281	 0.0236177444	
 7.7450000000	-0.0202798843	-0.0142335892	 0.0275003910	
 7.7500000000	-0.0168025494	 0.0142729282	-0.0010645390	
